,player_name,kills,deaths,wins,losess,xp,headshots,melee_kills,games_played,time_played
3974,Painyyyyy-,"4,321","2,911",512,287,"10,271,086","1,433",24,799,251h
3975,MyGuuN,"1,656","1,147",198,78,"4,113,306",534,34,276,82h
3976,lflik,"6,071","4,117",622,498,"14,440,315","2,314",27,"1,120",339h
3977,oxuzi___,"10,338","8,098","1,345",858,"26,710,601","3,298",367,"2,203",597h
3978,xThanatozz,"17,068","10,417","1,763",345,"38,142,721","6,131",211,"2,108",893h
3979,Zxxuss,"10,228","9,782","1,211","1,091","27,140,526","4,132",162,"2,302",679h
3980,MehrciCYG,"6,680","5,247","1,049",622,"18,225,978","2,064",123,"1,671",478h
3981,niinze,"2,368","1,666",264,168,"6,019,006",935,19,432,137h
3982,DG_Cryptic,"20,261","20,270","2,414","2,320","60,209,079","7,937",558,"4,734","1,460h"
3983,zBlACKl-lAM,"10,107","7,586","1,272",863,"25,979,462","3,409",224,"2,135",563h
3984,Pat14424,"9,792","9,559","1,095",991,"22,013,171","3,721",441,"2,086",619h
3985,TheManRich3,"15,374","12,903","2,568","1,134","42,172,697","6,093",385,"3,702",935h
3986,Kiwi_tSin,"23,442","15,471","2,192","1,732","52,526,188","7,722",513,"3,924","1,262h"
3987,vbeauIo__,"14,635","13,219","1,796","1,446","42,432,711","4,984",216,"3,242","1,057h"
3988,its_Ninja8,"19,371","15,741","2,226","1,558","52,894,055","5,893",519,"3,784","1,225h"
3989,UhCxd,"26,954","20,914","3,471","2,497","83,308,422","10,442",571,"5,968","1,756h"
3990,marco_bonitozica,"5,639","5,376",880,584,"18,891,669","2,129",52,"1,464",469h
3991,lCxprii,"45,041","38,225","5,771","4,247","108,768,356","16,087",693,"10,018","2,975h"
3992,Anna_1312,"21,151","14,647","2,881","1,596","59,426,420","9,163",264,"4,477","1,293h"
3993,PirataDelCacique,"6,432","5,610",874,668,"17,180,325","2,218",146,"1,542",434h
3994,BaphometY96,"20,087","17,327","2,363","2,035","44,399,646","7,053",559,"4,398","1,203h"
3995,jessxelite-,"26,860","22,274","2,597","2,275","62,646,096","10,637",571,"4,872","1,525h"
3996,lKapkan,"26,606","21,054","2,865","2,360","61,265,114","9,369",540,"5,225","1,597h"
3997,robiizds,"28,466","22,640","3,042","2,446","68,016,756","11,105",624,"5,488","1,699h"
3998,TqyIxr,"20,393","13,227","2,720","1,374","49,057,075","7,900",241,"4,094","1,154h"
3999,MrWeeD_-_Z,"20,468","14,849","2,354","1,618","60,945,825","7,860",252,"3,972","1,285h"
4000,FT_R-_-,"35,963","32,859","4,858","4,053","91,287,437","11,776",954,"8,911","2,421h"
4001,TqyIxr,"7,902","11,814","1,294","1,119","25,860,816","3,019",72,"2,413",752h
4002,Daniel__GhostBR,"31,357","27,507","3,912","2,853","81,732,211","11,372",636,"6,765","2,018h"
4003,rashed__210,"10,708","10,117","1,274","1,065","30,269,727","3,663",118,"2,339",732h
4004,OhhhSoNasty,"1,270","1,473",200,141,"4,143,073",522,11,341,107h
4005,robiizds,"17,241","17,325","2,198","1,745","47,424,236","5,827",470,"3,943","1,228h"
4006,iRevBomb,"21,158","14,711","2,629","1,687","51,931,290","8,534",90,"4,316","1,218h"
4007,SaltyYB,925,607,128,54,"2,134,498",292,26,182,48h
4008,QuaveryQ,727,315,83,33,"1,573,590",316,22,116,28h
4009,iTxBeRg,"2,012","1,489",229,150,"4,750,968",840,49,379,105h
4010,MrWeeD_-_Z,"17,193","15,806","2,143","1,823","42,557,166","7,335",533,"3,966","1,143h"
4011,zukkilleur,"11,474","8,643","1,268",923,"29,424,424","5,581",106,"2,191",712h
4012,GxIxy,"19,288","13,671","2,348","1,722","47,957,942","6,371",445,"4,070","1,093h"
4013,Er_Steve,"13,497","10,434","1,497","1,055","35,442,108","4,812",131,"2,552",820h
4014,Tiiti-braat-93,"12,442","9,406","1,171",943,"29,933,164","4,711",69,"2,114",668h
4015,Xytoven,"3,180","2,219",340,192,"7,007,737","1,247",22,532,167h
4016,Pxaname__,"22,720","15,058","2,012","1,738","49,339,766","10,222",270,"3,750","1,144h"
4017,SmellyFetus-,"17,697","12,023","1,902","1,421","48,469,253","5,476",203,"3,323",993h
4018,Anonjmo,"44,841","36,107","5,152","4,337","112,563,465","15,388","1,770","9,489","2,609h"
4019,Im-NaCl-e,"50,941","48,625","6,892","5,583","142,215,408","21,763",526,"12,475","3,938h"
4020,DeIta-GEN,"18,702","12,429","1,963","1,365","44,096,264","6,689",398,"3,328",996h
4021,Haydangles20,"12,031","11,520","1,394","1,139","31,434,311","4,952",264,"2,533",805h
4022,iSkarry,"18,180","13,151","1,663","1,379","44,095,669","7,458",123,"3,042",998h
4023,Lz-Barrouf,"12,858","12,653","1,490","1,278","34,667,027","5,786",184,"2,768",884h
4024,SweeTyBlood-_,"27,460","17,102","2,602","1,794","65,953,567","10,251",518,"4,396","1,454h"
4025,Alfo_Nso17,"29,087","24,319","3,114","2,701","71,866,075","11,616",504,"5,815","1,764h"
4026,pigna_21st,"32,639","21,614","4,579","2,582","78,069,332","11,488",869,"7,161","2,116h"
4027,SAMUEL__L__,"46,874","34,709","4,615","4,023","112,862,134","16,566",281,"8,638","2,837h"
4028,E_V_I_L-_-CH,"20,186","19,127","2,586","2,175","57,577,088","7,791",158,"4,761","1,438h"
4029,kudIIy,"33,790","26,749","3,653","2,625","89,594,800","12,343",470,"6,278","1,999h"
4030,oDAVlD-,"13,793","11,971","1,511","1,214","42,207,340","5,426",102,"2,725",903h
4031,aR-Gxlleke,"12,425","7,585","1,379",905,"26,312,738","4,987",259,"2,284",590h
4032,AyThA_SRZz,"45,362","40,655","5,089","4,137","109,978,709","17,974",608,"9,226","2,893h"
4033,RaydnSpawnSequel,"25,359","22,072","2,658","2,352","67,018,188","11,303",211,"5,010","1,517h"
4034,I_lI-m05kau-Il_I,"36,084","25,693","3,990","2,925","83,010,802","14,052",773,"6,915","1,974h"
4035,Phyzixt,"13,481","10,244","1,440","1,000","33,058,892","5,414",125,"2,440",780h
4036,Hydro_Mirage,"4,363","4,100",534,439,"11,394,890","1,871",71,973,303h
4037,Zuimee,"4,125","3,109",534,258,"8,771,342","1,426",30,792,229h
4038,omelet131273,"1,884","1,531",227,143,"5,395,766",819,27,370,120h
4039,sScHoKoKucHeN,"35,147","28,446","3,691","3,007","86,519,000","12,953",379,"6,698","2,126h"
4040,NEoXiFy-,"30,537","16,232","4,132","2,159","72,054,311","12,720",557,"6,291","1,416h"
4041,TryBe-4-YouDie,"9,654","9,725","1,405","1,184","25,407,079","4,234",185,"2,589",664h
4042,ARB_D-Force,"6,627","5,543",883,675,"17,082,697","2,419",162,"1,558",393h
4043,S_T_R_Y_X,"15,696","11,810","1,880","1,230","37,253,756","5,900",111,"3,110",839h
4044,JoyToPlay,"21,216","15,683","2,229","1,619","51,172,379","7,998",353,"3,848","1,160h"
4045,Vitron1c,"12,102","10,430","1,250","1,093","33,633,981","4,122",513,"2,343",722h
4046,DA_MOOK_MAN,"24,128","20,305","2,605","2,235","64,781,814","9,006",381,"4,840","1,611h"
4047,greatJoker1995,"19,146","11,103","2,143","1,222","41,730,251","6,048",275,"3,365",924h
4048,Birkjn,"2,617","3,378",435,372,"8,567,518","1,084",38,807,240h
4049,Fkie--,"15,696","11,810","1,880","1,230","37,253,756","5,900",111,"3,110",839h
4050,itZ_FaDaei,"35,709","30,873","4,080","3,477","98,212,762","14,377",319,"7,557","2,534h"
4051,ll_Ali-_-Glb_ll,"35,785","31,169","3,720","3,145","100,377,532","12,243",739,"6,865","2,164h"
4052,CARLYLE007,"41,172","35,866","4,914","3,735","111,100,634","16,977",381,"8,649","2,839h"
4053,CNK_DemonsAimGxx,"19,661","13,783","2,256","1,223","50,245,327","5,977",217,"3,479","1,077h"
4054,NotMessing,"23,568","24,788","3,138","3,047","61,337,091","8,827",571,"6,185","1,825h"
4055,robertszedzinski,"10,574","9,931","1,517","1,302","29,403,705","4,526",155,"2,819",707h
4056,syedimrankhan,"1,223",679,112,62,"2,577,609",483,8,174,51h
4057,yung_legend90,771,584,108,59,"1,981,659",248,17,167,47h
4058,CIuxzy,"20,677","20,164","2,526","2,183","60,189,459","7,476",143,"4,709","1,563h"
4059,TheHalalDoctor,"33,711","28,465","5,162","3,077","84,322,856","12,667",704,"8,239","2,189h"
4060,GetOutOfMyEarKid,"16,334","13,185","1,761","1,487","38,316,366","5,818",379,"3,248",931h
4061,GRANADINO96,"6,433","3,035",784,222,"12,742,433","2,441",55,"1,006",276h
4062,HuevosConPelos,"30,125","27,260","3,270","2,723","82,902,754","11,246",373,"5,993","2,022h"
4063,zXEl_Lil_JokerX,"30,872","20,023","3,376","1,966","71,904,674","11,597",197,"5,342","1,568h"
4064,Jtedisbyebyebye,"24,308","20,539","2,724","2,006","58,064,864","9,541",634,"4,730","1,416h"
4065,temp-993482,"39,937","32,115","4,444","3,866","108,446,596","13,664",689,"8,310","2,747h"
4066,Golden-Hussen,"51,891","45,751","6,267","5,249","152,048,170","19,071",544,"11,516","3,688h"
4067,xShi3ld98,"9,130","5,510",798,602,"19,865,197","3,342",142,"1,400",457h
4068,RexdaleBosss,"22,789","15,059","3,452","1,665","53,554,310","8,818",646,"5,117","1,240h"
4069,lSoAzzz,"10,904","9,534","1,098",927,"29,201,875","5,055",133,"2,025",629h
4070,Mamba_Senju,"38,459","29,599","4,491","2,853","98,034,051","13,746",739,"7,344","2,222h"
4071,Reollohs,"27,483","28,000","3,678","3,443","80,004,321","10,217",836,"7,121","2,282h"
4072,ILLUMlNAE,"2,930","3,487",530,423,"8,497,770","1,110",48,953,246h
4073,Not_Mads,"17,179","15,580","2,445","2,144","44,002,903","6,535",316,"4,589","1,174h"
4074,petylop,"7,024","5,989",786,616,"17,031,037","2,822",194,"1,402",439h
4075,RAMBO-IQx,"43,970","38,321","5,113","4,367","120,873,248","16,835",561,"9,480","2,735h"
4076,DerMiike,"26,706","21,389","3,007","2,473","69,444,455","10,075",468,"5,480","1,657h"
4077,temp-631328,"28,776","25,232","2,939","2,650","75,875,729","11,696",541,"5,589","1,839h"
4078,ZyRoiix,"2,407","1,823",300,95,"5,890,999",854,19,395,153h
4079,ELiTE-Maddin,"9,542","9,918","1,215","1,026","27,789,982","3,789",170,"2,241",711h
4080,fistlit-,494,324,63,18,"1,131,935",172,9,81,24h
4081,EmZed_GTR,"16,246","15,335","2,249","1,911","44,795,842","5,520",471,"4,160","1,073h"
4082,dolcissimomio,"13,221","10,676","1,456","1,168","32,664,415","4,840",156,"2,624",832h
4083,EuT_vAlex11,"24,780","19,195","2,620","2,019","60,319,563","9,011",613,"4,639","1,443h"
4084,Ad9m_K,"23,744","19,429","2,461","1,987","55,320,453","9,516",328,"4,448","1,388h"
4085,Pignah-EMME,"32,548","27,426","4,468","2,409","95,406,400","12,098",419,"6,877","2,225h"
4086,LeFaix,"23,158","17,620","2,932","2,525","59,046,117","8,676",478,"5,457","1,345h"
4087,http-cornhub,"28,875","24,751","3,379","2,780","80,636,725","10,032","1,167","6,159","1,987h"
4088,xCr4zY-IlI,"19,384","18,910","2,066","1,774","45,874,264","7,862",317,"3,840","1,155h"
4089,zMxTheus-,"18,868","13,020","2,312","1,489","45,446,680","5,762",301,"3,801","1,143h"
4090,HxrdIy,"16,031","12,713","2,003","1,268","39,680,198","6,545",309,"3,271",983h
4091,FlickaTheWrist-,"24,051","18,954","2,519","2,086","61,885,159","9,899",403,"4,605","1,527h"
4092,TooobiOG,"18,781","17,283","2,138","1,830","51,635,805","8,389",279,"3,968","1,235h"
4093,llBlxckEyeZll,"26,762","24,017","3,447","2,459","69,423,742","9,092",607,"5,906","1,967h"
4094,Cats_duragg,"5,572","3,851",587,442,"14,311,737","2,284",54,"1,029",317h
4095,Not_Domyyy,"6,116","4,796",694,531,"14,650,233","2,219",152,"1,225",368h
4096,Kris19_PL_,"18,938","18,161","2,305","1,619","46,910,292","8,323",191,"3,924","1,163h"
4097,Shxnnyy,"16,266","12,939","1,674","1,224","37,713,511","6,175",56,"2,898",936h
4098,Phillyassassin87,"23,964","21,729","2,637","2,125","68,161,764","9,054",386,"4,762","1,562h"
4099,yGunnxy,"16,268","13,356","1,945","1,601","39,671,939","4,435",669,"3,546","1,127h"
4100,vMstic,"32,329","24,577","4,029","3,045","87,556,568","10,245",368,"7,074","2,300h"
4101,Mehmxt74,"21,740","17,683","2,673","1,864","53,668,663","9,335",328,"4,537","1,374h"
4102,opalev92,"6,311","4,481",866,432,"14,757,895","2,560",349,"1,298",319h
4103,UnxCondemned,"16,180","9,690","1,829",534,"38,338,270","6,256",100,"2,363",794h
4104,CarmenCM13,"31,877","28,424","4,530","3,490","90,141,807","10,627",456,"8,020","2,375h"
4105,yGunnxy,"1,504","1,373",175,148,"4,105,438",623,7,323,98h
4106,F5_Guiibbs,"46,758","30,547","5,208","2,346","106,828,759","17,145",371,"7,554","2,336h"
4107,Elgatitobonito56,"2,463","1,769",309,150,"6,357,073",867,15,459,143h
4108,suirametlam,"18,134","15,961","2,156","1,734","43,601,006","7,586",321,"3,890","1,246h"
4109,Figurelyy,"12,870","12,420","1,450","1,237","35,174,832","5,053",178,"2,687",876h
4110,VAMPIER__MRTL,"18,509","16,051","2,128","1,725","48,373,485","6,247",316,"3,853","1,154h"
4111,RiniSkillz,"8,794","7,047",951,757,"23,907,395","3,151",105,"1,708",560h
4112,zCrXsTals,"30,638","30,568","3,397","3,044","81,164,118","11,404",475,"6,441","2,117h"
4113,IRezqoh,"34,350","18,775","3,133","2,738","82,377,795","12,254",424,"5,871","2,020h"
4114,zivo18,"5,842","6,710",988,858,"15,019,541","2,187",164,"1,846",489h
4115,HE2OiN_,"50,297","34,050","5,031","3,507","103,499,331","18,574","1,239","8,538","2,297h"
4116,Nerci_,"17,518","16,072","2,170","1,861","46,071,003","6,430",435,"4,031","1,149h"
4117,DexdShxck,"1,199",710,130,70,"3,031,479",499,17,200,62h
4118,zDonFPS_,"21,929","19,064","2,108","1,852","51,839,492","9,093",425,"3,960","1,269h"
4119,NoSnan,"10,403","9,458","1,288","1,029","28,347,359","3,867",303,"2,317",659h
4120,Xtreme_507,"14,855","11,030","1,498","1,217","35,829,766","5,194",121,"2,715",899h
4121,iWilly---,489,322,63,27,"1,219,725",173,14,90,27h
4122,Cooz-,"10,405","10,153","1,195",990,"28,073,525","3,910",37,"2,185",712h
4123,Gethox,"20,306","15,246","2,228","1,577","53,832,682","7,958",139,"3,805","1,198h"
4124,xXLeoLopesXx,875,594,104,75,"2,095,743",300,9,179,50h
4125,AdaMPoscaR6,"20,701","20,661","2,270","2,004","53,092,186","8,571",309,"4,274","1,379h"
4126,Diniz-BNinjas,"21,247","17,110","2,586","1,797","62,989,726","7,203",532,"4,383","1,431h"
4127,xS4ka7Cake,"26,760","16,610","2,584","1,841","59,580,401","10,568",373,"4,425","1,509h"
4128,R6_GOD_JK_Vbucks,"37,560","28,043","4,554","3,260","104,960,872","14,336",644,"7,814","2,299h"
4129,I-V3MpiRe,"14,734","10,795","2,051","1,370","38,585,488","6,280",208,"3,421",872h
4130,nib5r,"20,252","16,624","2,444","1,950","54,146,888","7,613",291,"4,394","1,274h"
4131,moneyover14-WAK,"6,837","6,634",981,803,"20,574,858","2,319",114,"1,784",509h
4132,Saugronu,"11,850","12,206","1,406","1,147","35,708,997","4,853",134,"2,553",800h
4133,NjjKo-VPR,"20,853","22,459","2,363","2,156","53,079,850","7,381",565,"4,519","1,428h"
4134,Claw,715,550,116,64,"1,822,365",241,14,180,44h
4135,TeyykoRV,"21,625","19,724","2,336","2,168","53,917,852","7,935",260,"4,504","1,402h"
4136,ITrizeeH,"6,085","6,103",771,649,"17,468,422","1,909",296,"1,420",406h
4137,MuhanedAltakrity,"20,110","16,827","2,184","1,802","53,781,899","8,121",573,"3,986","1,244h"
4138,HELL-_iQ,"12,648","9,956","1,491","1,327","30,180,375","5,086",170,"2,818",775h
4139,ySiinxN-EU,"29,926","19,608","3,160","2,480","75,296,676","13,569",347,"5,640","1,615h"
4140,MooNPhaSeGOD,"35,422","30,192","3,581","3,184","93,873,399","14,825",565,"6,765","2,123h"
4141,Codeine-Stunna,"15,318","14,257","1,901","1,589","37,772,843","5,715",191,"3,490","1,008h"
4142,Toxic_REINIER,"16,620","17,760","2,096","1,763","44,738,448","6,355",399,"3,859","1,265h"
4143,jo2fly4u2002,"8,351","6,626",936,708,"23,039,924","2,994",189,"1,644",504h
4144,temp-763698,"8,351","6,626",936,708,"23,039,924","2,994",189,"1,644",504h
4145,lIbarz-,"1,541","1,108",192,112,"3,671,535",662,30,304,80h
4146,ProphecyQ-,"27,246","14,236","2,414","1,418","62,384,609","11,345",348,"3,832","1,225h"
4147,ySadamm_,"9,384","6,394","1,260",775,"23,123,198","4,107",47,"2,035",582h
4148,miky220-,"25,263","19,850","2,558","2,210","58,106,822","10,235",393,"4,768","1,400h"
4149,NEMESIS707,"43,390","31,582","6,651","3,260","105,955,174","16,444",659,"9,911","2,987h"
4150,Czz-__gomao,"3,011","2,470",330,251,"6,709,118","1,307",50,581,181h
4151,JxxStiC,"13,988","9,631","1,356",775,"34,280,933","5,802",86,"2,131",682h
4152,Zopgy,"34,623","33,457","4,270","3,636","94,924,894","13,817",696,"7,906","2,575h"
4153,CqworKun,"21,078","16,910","2,535","1,738","57,596,860","8,768",318,"4,273","1,382h"
4154,SEG-cachou,"42,004","36,571","4,417","3,850","97,399,151","20,055",759,"8,267","2,424h"
4155,Rashidi_TNT,"8,490","7,529","1,364","1,028","25,041,176","3,136",93,"2,392",659h
4156,iElIla-,"9,632","11,055","1,727","1,363","32,274,515","2,874",104,"3,090",909h
4157,Vxqterr,"34,995","24,077","3,108","2,615","80,700,095","13,915",410,"5,723","1,616h"
4158,zP-zProYT,405,212,56,11,"946,622",173,6,67,18h
4159,maybeTed,"23,287","19,924","2,432","2,282","54,999,528","10,985",379,"4,714","1,317h"
4160,adry_garcy,766,503,99,36,"1,852,265",348,24,135,40h
4161,valo-Slayzz,"20,793","19,106","2,271","2,081","53,748,804","8,286",314,"4,352","1,287h"
4162,S_M_K_88,"1,710","1,407",197,128,"4,495,619",663,22,325,97h
4163,ARGNTCS,"18,041","16,051","1,904","1,628","41,576,051","5,216",502,"3,532","1,068h"
4164,Jamali__,"10,472","9,476","1,537","1,089","30,744,728","3,401",239,"2,626",810h
4165,PfQt_Slayeur,"22,178","15,838","2,080","1,781","54,182,937","8,351",159,"3,861","1,268h"
4166,BILLY-BOB_29,"5,020","4,497",671,565,"14,222,731","2,297",58,"1,236",354h
4167,Hocx_D4T,"8,281","7,090",879,748,"22,804,957","3,221",71,"1,627",531h
4168,ErCanelita_99,"36,380","28,935","3,554","3,129","99,486,896","12,676","1,187","6,683","2,079h"
4169,The-Bolla27,"19,254","17,819","3,071","2,121","60,214,385","7,571",451,"5,192","1,503h"
4170,i-3exyTwitch,692,483,101,42,"1,701,439",263,9,143,41h
4171,zEvandro__,"18,042","11,958","2,169","1,244","39,067,655","5,460",673,"3,413",891h
4172,AiMzZ_ExO,"16,228","13,209","1,574","1,374","43,439,078","5,430",328,"2,948",905h
4173,Ranked_PL,"15,125","10,150","1,824","1,152","34,996,896","6,367",227,"2,976",903h
4174,MadK1NGsk1ll3D,"21,660","12,534","1,998","1,255","46,703,310","8,091",662,"3,253","1,053h"
4175,CaIIMeJFK,"12,213","8,809","1,643",985,"32,583,430","4,279",323,"2,628",691h
4176,MR_FRESCH_,"1,661","1,102",207,128,"4,497,729",649,15,335,99h
4177,eKaesy,"4,189","4,102",513,385,"11,580,566","1,530",23,898,297h
4178,sinclair__14,"18,882","13,331","2,932","1,178","49,521,186","6,359",414,"4,110","1,097h"
4179,M7md_Aim,"6,496","6,749",929,750,"19,585,407","2,498",56,"1,679",497h
4180,Tiempa_,"21,553","15,552","2,389","1,876","56,166,751","8,771",170,"4,265","1,380h"
4181,Ranout-,"1,742","1,510",204,167,"4,618,814",742,24,371,110h
4182,JustLuckyStrike,"53,190","34,034","5,573","2,679","127,649,428","21,162",844,"8,252","2,598h"
4183,xjohnconnor97,"25,108","18,202","3,498","1,938","74,583,262","9,959",425,"5,436","1,725h"
4184,iBozoEU,"47,270","31,407","4,767","2,997","108,050,774","21,284",630,"7,764","2,347h"
4185,Hyxs_02,"10,675","10,326","1,339","1,108","31,719,854","3,625",166,"2,447",783h
4186,zCrazyManoS__,"28,790","16,274","2,833","1,802","70,316,534","10,447",332,"4,635","1,537h"
4187,LSTPie,"2,771","2,194",295,198,"6,763,801","1,056",36,493,162h
4188,notSazl,"26,276","27,866","3,781","3,497","71,553,741","10,827",810,"7,278","1,978h"
4189,iSofy--,"13,567","18,621","2,159","2,039","44,436,969","5,422",681,"4,198","1,310h"
4190,Xava_MvG,"1,660","1,753",234,182,"5,004,955",653,18,416,133h
4191,TitanoTan,"29,697","28,238","4,315","2,961","87,426,982","12,857",501,"7,276","2,169h"
4192,The_Pun_Guy321,"9,692","6,594","1,093",768,"24,736,656","3,494",248,"1,861",592h
4193,Kanta_Slone,"33,867","31,568","4,105","3,542","98,509,876","11,122",311,"7,647","2,504h"
4194,F_Arf_F,"29,707","23,745","3,341","2,630","76,464,044","10,578",834,"5,971","1,991h"
4195,Leekz--,"27,329","19,468","3,212","2,299","69,991,638","8,516",437,"5,511","1,737h"
4196,yDuarTz,"22,949","19,661","2,436","1,896","54,088,142","8,785",364,"4,332","1,310h"
4197,DevilZ-_-MNK,"46,258","38,980","5,096","4,651","111,176,877","20,292",466,"9,747","2,683h"
4198,J-raptors,"38,245","44,997","5,501","4,330","133,853,365","12,324",39,"9,831","3,142h"
4199,ZeNo6s-,"8,560","7,058",915,739,"21,061,797","3,118",101,"1,654",524h
4200,ZeNo6s-,"27,546","23,817","2,984","2,398","71,793,041","9,462",715,"5,382","1,710h"
4201,Zeus_curieux4444,"20,923","16,149","2,860","2,309","55,842,619","6,851",519,"5,169","1,294h"
4202,MeliodasTiR-,"10,878","8,282","1,204",745,"26,098,720","4,501",93,"1,949",584h
4203,NanoCham,"14,385","13,354","1,620","1,560","35,879,727","5,285",588,"3,180",957h
4204,X-_SELAWE-,"16,567","12,270","1,989","1,446","44,215,016","7,512",183,"3,435",961h
